id,projectId,label,icon,sortOrder
e048b2de-5c79-4edd-9a59-72210ed791e2,d6239c57-d7ed-4da1-84cc-3330b1ea324c,Expansive food court & F&B zone,🍽️,0
e071cedc-44fb-4ca8-8de6-cc0c12886097,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Children's Play Area,🧸,0
e10ecc64-34a7-4e4e-a90c-70bffa9f74e1,5ff0bc90-310e-4041-b86c-812b13c5bdad,"Ultra-Luxury Residences (4 & 5 BHK, Penthouses)",🏠,0
e28b6ba9-e8e2-46ae-989f-896637e38222,0ef5cdef-6f02-4591-a386-553534d6cce0,Kids' Play Area & Senior Citizen Zone,👧🧓,0
e2b78f38-d2b1-42e0-bb32-de0b0d707c32,d2afb735-8465-414a-924f-a7226ea3319a,Iconic Glass Façade Towers,🏢,0
e2ebb7a2-38a1-4cf3-8919-79fd1a394619,d2afb735-8465-414a-924f-a7226ea3319a,Smart Home Automation,🎛,0
e2f3a3d0-8142-4bfb-a551-1aab7e4dcf42,6b1c33af-b1a9-49a4-a9ca-6fa3545214f2,Home Automation & Smart Controls,📱,0
e32cac1f-7f4f-4cb3-9edd-dc49afcd6d84,986e025d-5bf1-4c5d-90b9-2c5bda59d34a,Premium commercial property,,0
e391d841-38a9-4a83-8d17-dcd9e486239d,f9b16292-de07-471d-9d9c-d9f92bd44692,Expansive Clubhouse with Dedicated Zones,🏛️,0
e4e97b27-0c87-4da2-adb3-be1e4c2dc8e9,f9b16292-de07-471d-9d9c-d9f92bd44692,Rooftop Jogging Track,🏃,0
e523109c-e086-4e01-909a-6484f0ff62bb,ead71e2f-5982-4c58-b243-5e9cd88d9fe9,60% Green Open Spaces,🌳,0
e58fa84f-256b-4ccb-945a-c950a0527968,90c0031f-c707-4bed-b8f7-75f690c2b088,Kids Play Zone,🎠,0
e6098c22-118e-4e39-82b4-9dce6e52d105,bd535d19-6a06-45cc-a692-3d56849d8e89,Branded Residences by Marriott,🏨,0
e611a896-272c-4754-8ab6-dad0d89ff438,90c0031f-c707-4bed-b8f7-75f690c2b088,Smart Home Features,📱,0
e66320a2-a641-4989-8c19-c100894bca2a,8853edc1-08b4-4512-b7d8-5e10800896fe,Reflexology Zone,🛡️,0
e6839090-4b52-48e0-90f1-7ac31bd20620,d2afb735-8465-414a-924f-a7226ea3319a,Proximity to IGI Airport,✈,0
e698236d-e113-4ec8-ae91-dff311ca83e1,b49dd03f-64af-4566-a403-d1e99e39ab97,Bespoke 4 BHK Penthouses & Duplexes,👑,0
e776d7d3-dc69-4deb-9e8d-f5a3d7ec623a,986e025d-5bf1-4c5d-90b9-2c5bda59d34a,Ample parking spaces,,0
e83936bf-08ae-454b-943d-0019ca765c41,254b6fe9-2325-4bb5-a35d-b214cb88764d,1.25 Lac Sq.Ft. Grand Clubhouse,🏛️,0
e87b56a6-81a2-4241-8f56-e5adaca8c3d3,728db93d-8501-488a-a01b-8917095530a1,6 Towers | 41 Floors | 952 Units,🏢,0
e8e705b3-40b4-4207-afb8-ca4ea0672cc4,06e0aa61-ef5c-4892-beec-a5a1df6ec52c,Lush Landscaping with Aravalli Views,🌄,0
e8fd86a2-e299-4e55-8539-750a34abeb16,90c0031f-c707-4bed-b8f7-75f690c2b088,Multi-Tier Security,🛡️,0
e9b5b049-4230-4ad9-b1ef-e2d0db40bdb1,4c17e492-2ed5-478e-82e3-2756706a85f9,Modern and open boulevards,🌆,0
eadbec3e-df93-4793-b268-ff9ee54847fb,a0526302-80d5-40e4-ba4f-0e030521e651,Close to Airport & National Highway,✈️,0
eb17df2a-edfb-4f1b-b9af-cfc1eab43294,d9401432-af8d-41fc-8230-594a70cc2a98,Exquisite open dining avenues on terrace level,📍,0
ec8bba3b-df47-44ca-a5c7-588dbbc92c67,37475cb7-21c0-4c64-ba62-5174ca162a47,G+42 Tower Structure,🏙️,0
ecb5a52d-7d51-4a06-88a5-dbcce39c7529,90c0031f-c707-4bed-b8f7-75f690c2b088,Resort-Style Landscaping,🌴,0
ed2f3683-105e-409e-a51b-c27d7ec3d358,a3af1f05-e6bb-4a25-a7be-1f9115867304,4 Silver Screens Multiplex,🎬,0
ee3e4ff0-aa62-4f67-a0d2-c09640839a32,d0e6ac5d-365e-4efb-87da-97f37581be3a,Multiple Sports Facilities,🎾,0
ef3dd245-fa01-418a-9596-77f1c5e02f48,5ff0bc90-310e-4041-b86c-812b13c5bdad,Extensive Open Green Spaces (approx. 80%),🌳,0
ef40b64f-2944-4129-bd55-94239ffbe65f,d6239c57-d7ed-4da1-84cc-3330b1ea324c,Next to premium residential projects,🏬,0
efde02e0-9376-4ff8-880c-f21f27a7ecce,a9fb2cee-4190-4f2f-9940-8be2199e38e3,4 BHK (3956 SQFT) Luxury Residences,🏢,0
f1590ae8-8e6c-423b-b197-c0fc25569a9d,049251cb-0089-4e71-8624-88c23074f082,Green Terraces & Zen Hanging Gardens,🌲,0
f1862cbe-4572-41db-9be4-98b68a21795b,0ef5cdef-6f02-4591-a386-553534d6cce0,Landscape parks and gardens,🌳,0
f1aff62d-daca-46d3-956b-bd65be8c568f,8e7d9d67-660b-4099-b583-f39f14bf9a26,Green Building Certified,🌿,0
f3a9d2b6-5ba0-4ba3-ad34-5ef38a03d751,bccdee7e-3f5d-4e88-a0c9-070942334caa,Low-Density Living,🏙️,0
f51ae8eb-21ab-461a-8650-9c2c6bee1a47,37475cb7-21c0-4c64-ba62-5174ca162a47,Aravalli-Facing Apartments,🏞️,0
f51bb6f8-61e0-4d3d-ad3c-8e4488c4dc08,90c0031f-c707-4bed-b8f7-75f690c2b088,Luxury Clubhouse,🏛️,0
f51e0891-38d3-4a60-a67b-1bd518abee69,982ed68a-ba24-4226-b101-01e7f90de70a,Prime Sohna Road Location,🛣️,0
f5d7a23a-df89-4ee8-b229-2414508f4ec3,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Zen Garden & Yoga Room,🌺,0
f6036165-3b66-448e-ae09-516834e4c18d,a0526302-80d5-40e4-ba4f-0e030521e651,5-level car parking,🚗,0
f6cf5ae7-3fb1-4c8b-8002-cf64d061cdce,bd535d19-6a06-45cc-a692-3d56849d8e89,Large Decks & Balconies,🌄,0
f6e55cb5-28a6-4065-9561-a59b5981d4f0,6b799d00-5a0b-4a72-be56-4bd7c78352b0,Swimming Pool,🏊,0
f7e7a9a7-9473-485b-a9fd-516c5b4a149d,8eab2ac6-fbc3-450e-b4a9-16ae669df765,Multi-Cuisine Restaurant & Pool Bar,🍽️,0
f7ff314c-2171-417a-b301-0696e0b3eece,bccdee7e-3f5d-4e88-a0c9-070942334caa,Central Lagoon & Outdoor Pool,🏊,0
f897ab1c-9e57-4aa4-97a9-980e71a8e454,8853edc1-08b4-4512-b7d8-5e10800896fe,Interactive Wall for Kids,🏊,0
f89d5151-4fe3-4a7a-a845-c00074f11914,8853edc1-08b4-4512-b7d8-5e10800896fe,Observatory Decks,📱,0
f8c66f41-7b89-48cc-ad40-750b75a640fe,92cbf452-4a30-4a42-8b55-61bc7ca8baf8,75% Open Green Spaces,🌿,0
f8f3e5cd-882a-4457-ae98-5a5cd7026c52,986e025d-5bf1-4c5d-90b9-2c5bda59d34a,Blend of high street and shopping complex,,0
f9dd859e-26cf-4f32-be5c-28f6251001ae,bfdbaac8-419e-473e-ae73-6edd80f14387,Expansive Wrap-Around Balcony,🌅,0
fa13ea62-2baa-424d-a7a2-c0d8fd939378,f9b16292-de07-471d-9d9c-d9f92bd44692,Energy Efficient VRV/VRF Air Conditioning,❄️,0
fab7549d-769c-40b0-b7ac-08999a97a198,5ff0bc90-310e-4041-b86c-812b13c5bdad,Exclusive Private Elevators & Sky-Deck Lounge,🛗,0
fb58fed7-f5c9-414e-87f4-02cc3f57dbbb,8b6a09f7-9696-4811-ad43-bad1dea5f324,Home Automation,💡,0
fc1c148a-21f7-429c-b8c4-bc590687b4e3,d0e6ac5d-365e-4efb-87da-97f37581be3a,Expansive Green Landscapes,🌳,0
fc46d8b5-7dc5-4153-b499-e21a931776ac,254b6fe9-2325-4bb5-a35d-b214cb88764d,88% Open Green Spaces,🌳,0
fc5215bb-af0f-47f4-9398-4165283e7eef,f9b16292-de07-471d-9d9c-d9f92bd44692,Italian Marble Flooring,🛋️,0
fcaf2e74-538f-4393-8b9a-16c2de3634f0,d2afb735-8465-414a-924f-a7226ea3319a,Modern Infrastructure,🏢,0
ffe5036a-ad89-4034-a6bc-547218a45053,bfdbaac8-419e-473e-ae73-6edd80f14387,Private Lift Lobby,🛗,0
fff1685e-8779-419a-9b2b-856942fe6023,728db93d-8501-488a-a01b-8917095530a1,Triple Height Lobbies,🛋️,0
